taxa,PC1,PC2
L11_9,-23.5965956195652,9.63073711291456
L11_90,-16.5123193458677,-11.219645668742
L11_91,-20.6374065078456,21.8547687350569
L11_92,-14.5670751349294,4.64953690845597
L11_93,-2.9329552901383,3.33972357288541
L11_94,-22.4439057730118,6.61443306138142
L11_95,92.4909822700422,10.7465245609736
L11_96,29.9054842276525,7.77866237448245
L12_1,-14.219225230231,-50.2657831950866
L12_10,-9.16898803539879,-32.3247928535435
L12_11,-16.4198412398984,6.07820435653961
L12_12,-15.1551764768845,-7.02809314347237
L12_13,-8.6565068366252,2.92645846017019
L12_14,24.2535373232222,-6.07523848528894
L12_16,53.4822664278613,7.00282714462132
L12_17,-13.7831157646438,1.3962799034669
L12_18,-9.45099846788157,-15.5651276218407
L12_19,-16.286618196594,6.00185782089896
L12_2,-21.5986085027881,-11.3279608461232
L12_20,4.09506151686017,6.71761555889543
L12_21,-21.5796298607619,0.0420052189429011
L12_22,16.4695236421984,5.55395497783889
L12_23,-6.78350805597259,-12.3330717147628
L12_24,25.0050188090583,4.36064994201755
L12_25,-10.5871201815838,5.15918239825546
L12_26,-17.7727457412124,7.33564340446274
L12_27,-19.426342715446,7.2433612851452
L12_28,-25.6740855060009,6.3485081422196
L12_29,10.7069850219685,-12.7270522230468
L12_3,-9.89192921745398,-18.5752842764766
L12_30,4.16694696115579,-14.6638512075057
L12_32,63.4959649302506,-2.48948220607605
L12_33,-3.81551920289515,-61.3917891885944
L12_34,-23.2519306165921,4.29600918029436
L12_35,-2.89116824843461,4.51090969339472
L12_36,1.36413444594607,7.26339051861358
L12_37,-19.2556281873096,6.33419318404868
L12_38,11.8647202096502,4.55450667999265
L12_4,-16.7572107885612,8.18125578569699
L12_40,28.2801662844487,-9.00740896530568
L12_41,-14.5590671744994,7.18414898182462
L12_42,-18.2651126445075,-12.8732406795643
L12_43,-24.6589809809885,5.26286827046545
L12_44,-15.4159985603387,-8.36677642044778
L12_45,-7.41222934441761,-11.661248034732
L12_46,-10.6630106026433,5.91619205110656
L12_47,-3.7705288806581,5.74116454156176
L12_48,-12.366391498236,7.41741812045422
L12_49,-13.1913848514897,4.50930032227238
L12_5,-21.6984131322116,4.86834423495536
L12_50,-6.10654588208737,-1.24011197194656
L12_51,-21.8676267674618,2.997615105818
L12_52,-21.1186243953094,5.73206602944788
L12_53,-19.2490100738103,5.81798926601392
L12_54,98.8859218179037,10.1486112894176
L12_55,57.2214572865653,1.44231554348274
L12_56,-20.4486139865106,3.21409660256333
L12_58,7.82140104816267,-13.152055433895
L12_59,-15.8923527675125,-12.7505663771488
L12_6,-4.2011584198167,12.8090570358155
L12_60,-25.8491392373903,2.05361905850999
L12_61,-9.51779752531225,2.14520252579246
L12_62,-19.2345748036543,-35.8190427789591
L12_63,57.9564455809667,9.79242534562463
L12_64,-21.4522715455459,5.89195002121567
L12_65,-18.523228673537,4.27646828893494
L12_66,-18.1289801005699,10.8449053381061
L12_67,1.31995951696546,21.0955958281288
L12_68,-21.3289613655885,8.40160294279545
L12_69,1.99282256520912,2.20956992813955
L12_7,11.6891297832634,9.85631687352154
L12_70,-12.1734479474731,6.07569943439949
L12_71,-20.1557251382255,-0.422976122115519
L12_72,-13.3431958687113,4.84348567646204
L12_73,-16.3501655087461,3.68675574909418
L12_74,-14.4636401413017,-14.824539064938
L12_75,-26.3099280617347,4.20559140054942
L12_76,-14.4344381368797,-16.8997258637338
L12_77,-21.4196544541391,13.3398569510294
L12_78,-13.3030647381137,4.4222633642753
L12_79,-16.352003978261,7.74247332304021
L12_8,9.66563434604547,-7.10843602413306
L12_80,9.99835785672721,8.92402338733121
L12_81,-16.7548190004006,-13.865293274474
L12_82,-22.4875393356975,8.558283461828
L12_83,-5.91099700441148,-11.2653565075179
L12_84,-24.3229048213306,10.754917864012
L12_87,-15.5454153103901,6.71332010773076
L12_88,18.3330308887936,4.48171214596021
L12_89,-1.98765414744358,-25.4133842428491
L12_9,-22.9287075712787,12.1429906541905
L12_90,3.3774065744304,-7.43597741944156
L12_91,-17.1126737279178,12.1050839023314
L12_92,-18.5541504561968,9.56102579522931
L12_93,-5.15054134402823,4.96781851365481
L12_94,-21.6118033884301,2.90905071217704
L13_1,-16.6449056285906,6.00841418745176
L13_10,-9.84069468881947,-15.4437952304045
L13_11,-6.07403633564113,8.04223176624007
L13_12,8.53613124402649,-2.73970753661259
L13_13,0.796880187820613,0.657198783133575
L13_14,41.5932280587237,-33.7360701515802
L13_15,78.7859177677398,17.8813994264684
L13_16,64.781061759144,10.7060696164015
L13_17,10.9741455066996,3.60019269305007
L13_18,-13.3559328592321,2.97230952459049
L13_19,-11.8348763184982,-15.0758697680645
L13_2,-19.0876827329946,6.73374886952242
L13_20,-12.1780368261887,7.14923835521003
L13_21,-14.9762595849463,4.73470859436836
L13_22,4.97694065546837,2.11404269053435
L13_23,-18.1844044751502,11.2148948375826
L13_24,38.4786686013718,15.1937695011464
L13_25,-18.1259552165334,7.72961543058398
L13_26,-18.7290392253189,-9.44669278767017
L13_27,-15.0978194026409,5.93007309763082
L13_28,-24.7081161633383,2.95330968017714
L13_29,-5.87997882195449,3.67279424120676
L13_3,-15.4644448394308,6.46028854620315
L13_30,-10.2806160762681,7.6446118261232
L13_32,78.5640278215591,8.28089793400754
L13_33,-6.56461127634508,-16.3274814127445
L13_34,-25.4452665799372,-4.13480212422649
L13_35,-24.7027628469492,12.3587139109499
L13_36,-23.4260938047363,8.74681517038461
L13_37,-21.5792838280844,7.46597098254437
L13_38,-4.1072163874744,7.17272361895226
L13_39,-3.44897220555625,6.7602210726741
L13_4,-21.2408633505885,4.45059011849677
L13_40,37.4484921547877,7.1090634449933
L13_41,-10.8318953718757,5.17425425797792
L13_42,-14.2785669474786,3.17034282458596
L13_43,-21.4169066959653,-2.14749921168242
L13_44,-13.3028869458246,-62.6692974919084
L13_45,-10.1258925179534,-12.7849944176708
L13_46,-19.9980500833126,9.24558816409243
L13_47,10.2721792040958,8.96832719645013
L13_48,-11.6092178313863,7.73834590382715
L13_49,-20.6602782228088,16.3079997669782
L13_5,-12.8460866812812,-12.7651189353835
L13_50,-8.92113581418855,3.42256731920313
L13_51,-24.1286525746062,12.9126793351154
L13_52,-23.3246127505494,8.40993702270501
L13_53,-7.3380777362475,-15.1209203618395
L13_54,65.8935795796305,-3.45099860621102
L13_55,74.1589924935769,4.19609617298068
L13_56,-14.3145614642745,2.9704566730541
L13_57,-21.5558796435434,4.19298838530029
L13_58,-8.5387691996128,10.5149786892825
L13_59,-15.9779237610095,3.8314646568973
L13_6,-19.2555655588862,0.96659004594803
L13_60,-20.4050009212012,-13.0471663645473
L13_61,-9.75876221319333,8.02147006951551
L13_62,-25.4797074602794,4.36419803418391
L13_63,32.7433002606418,9.82416617767358
L13_64,-15.7204308264265,2.80435602790819
L13_65,-25.6629288172528,7.10224866333328
L13_66,-20.6087118736445,7.95955176643252
L13_67,-11.2046058066354,1.87967948654626
L13_68,-19.8527943129386,6.67549469457251
L13_69,5.84845351400256,-8.01436616280126
L13_7,31.0365129094358,15.8623439457987
L13_70,-10.7231098388524,-13.7532648663077
L13_71,-17.9657332534631,-11.1488949313834
L13_72,14.0711282087435,-12.2746815374136
L13_73,-20.696676550187,4.74233881553828
L13_74,-11.1929757670817,-16.6400798033516
L13_75,-25.0887229654315,8.02029063147873
L13_76,-23.1051321781898,15.5627777435687
L13_77,-23.1643801169385,22.2650318649195
L13_78,-9.53270794056078,6.40261671644056
L13_79,-3.4370467972318,9.71609267076164
L13_8,9.056667591043,-12.9393896383922
L13_80,58.7916971514802,-3.57441537021359
L13_81,-13.6135169437966,11.6531853684269
L13_82,-24.5443935124053,-2.46101077683495
L13_83,-17.7070045328825,6.2562738987153
L13_84,-25.5813287862543,11.1973162419773
L13_85,-8.76970364402531,6.7429393358074
L13_87,-3.27048247680282,-1.87586570080623
L13_88,25.0121719722314,-16.0255168779854
L13_89,-7.8193324918697,3.43554277149134
L13_9,-17.7459714879126,-49.3049803091234
L13_90,-1.31549194169633,6.2433930841002
L13_91,-19.6250994461499,6.5402461796264
L13_92,-19.1589730960014,4.43184818004705
L13_93,-20.7358458958299,7.96727047202048
L13_94,-14.8310070936368,5.86525849816979
L13_96,47.3833401540518,4.74136493905533
L14_1,1.17618832808466,-44.555357591849
L14_11,9.15149891281831,10.5071778357742
L14_12,3.68648442239892,-15.3631271753566
L14_13,13.1279197251436,5.01182549274001
L14_14,22.9673219164324,7.44903916484704
L14_17,15.2920334111611,-8.80472053048876
L14_19,-3.63204811872059,16.0775257916618
L14_2,13.6625410361624,3.32535428482979
L14_20,2.99997183698346,10.9856168057095
L14_21,-3.15824022194546,12.3937283047894
L14_22,28.0758194198268,18.4278779877231
L14_23,8.21512574939134,3.81494968106725
L14_24,91.5500291530615,5.74169674683855
L14_25,-13.2463207699885,7.52612557190259
L14_27,1.04297616246024,1.74397011554494
L14_28,-23.5883093006416,8.37569928815979
L14_29,22.4822842568712,7.65277700928982
L14_3,13.5809176622815,-55.6700636329634
L14_30,19.2194340299269,12.0883423571322
L14_33,-0.548393298177946,-15.0808896602724
L14_35,-8.90761109101022,-11.1868998083556
L14_36,-16.3831529755347,20.3745282655573
L14_37,-11.1121246076148,5.65709699588798
L14_38,35.8119438879416,-37.2073350771865
L14_39,3.18327414034683,-0.145751100258768
L14_4,1.37332865975566,7.86075122116
L14_40,49.2544141120642,-6.61521964289153
L14_41,-1.90676455141084,9.02310864381852
L14_42,-6.46801372389485,3.17533739435332
L14_43,35.5757333771919,0.971538283887115
L14_44,-10.0601192610884,12.0346079842933
L14_45,-15.1494359201598,4.72952657017122
L14_46,11.754309991756,-12.5832722077971
L14_47,30.0900077338,16.1484753674948
L14_48,13.7307675399656,1.57471613481993
L14_49,2.29123116997507,-17.1870976273308
L14_5,8.37728013115816,2.89381594559579
L14_50,-1.23513748036691,15.9349134810792
L14_51,-19.8736716694507,8.14796848966447
L14_52,-21.6935357723075,11.4968855830318
L14_53,-6.25309021049217,7.7635764071554
L14_55,96.6137315160678,1.7626844546865
L14_56,-11.5356990398778,6.98300533592506
L14_57,-3.82723885611686,8.47804468540305
L14_58,30.6672290732102,-18.195026937211
L14_6,46.7817060838237,5.51015456147044
L14_60,-18.9509314442762,22.6053049013811
L14_61,19.1522878912089,-38.8497295475366
L14_62,-15.9380812459394,1.42978975343302
L14_64,-12.3995014677162,5.93482532192368
L14_65,-8.88998875148682,12.8564762095203
L14_67,11.0068308291554,0.728367252414655
L14_68,-4.10677935798743,2.75534173377203
L14_69,44.3557759371346,-5.56263281684039
L14_7,68.3247800353069,-5.55429655380868
L14_70,4.35209879900946,-31.1213016375836
L14_71,-13.5125210353166,8.88587342447624
L14_72,22.892525748164,6.67956877800189
L14_73,-0.523746789104638,-13.7989865854007
L14_74,-3.39577324563471,7.10857779561044
L14_75,-22.6632786849852,21.7520321511197
L14_76,-21.599508945853,7.16383529298983
L14_78,19.0634145158358,-38.0754979549703
L14_79,8.4252494676925,9.47429074518549
L14_8,47.3135572070688,5.14062496627947
L14_80,64.0870357502374,6.51680053720568
L14_81,-12.3216636214529,16.9458871033537
L14_82,-7.87113680531452,-10.5242645550107
L14_84,-16.9725246037186,21.4225147421098
L14_85,0.355468353699988,0.656094339881186
L14_87,9.54139510930623,-10.1412032762901
L14_89,-11.835111795133,2.15336127538658
L14_9,-23.3124439638108,4.70670998338639
L14_90,-1.58923402904989,10.2652535208888
L14_91,-11.494984964332,-13.1898075175114
L14_92,-14.3668389485625,4.67022263039022
L14_93,5.00955595410231,-10.6287758474554
L14_94,-18.7325560255247,8.12918381435639
L14_96,72.5709661132759,7.85199492370482
L15_1,45.9314069037433,-10.3131207641835
L15_10,67.7695873389274,-29.6058077729028
L15_11,42.3895574516086,4.44038402428685
L15_12,48.9999703814888,-44.7168719261532
L15_13,59.3182592942986,4.06252091966946
L15_16,73.8127344625706,7.41523219695725
L15_17,65.3868747072855,1.7332879638548
L15_18,34.6769078690955,1.26528873487895
L15_19,21.8538054032459,5.23760224262845
L15_2,37.9180797422292,2.03346976153997
L15_20,42.976482157385,5.44404280922572
L15_21,29.9031708486493,4.33206012115544
L15_22,73.6506783208574,3.60006722570717
L15_23,63.2452876363883,3.59897373932157
L15_24,74.0413230820398,2.83895396252276
L15_25,58.9825612815651,-9.1042418547319
L15_26,64.8673944046166,2.64983873863686
L15_27,26.7256238081766,1.89773271413566
L15_29,67.3115571353872,4.41470305093576
L15_3,28.7841018823607,-0.706350924590716
L15_30,74.4692414901129,-0.0871452220136155
L15_33,58.6016285513893,-0.252571385194976
L15_34,28.3356532920666,3.34148950001582
L15_35,1.75563143572804,-59.2154055061076
L15_36,25.3626813924689,-41.3703799689617
L15_37,10.8981647846037,-13.8783951202412
L15_39,44.5204686566222,1.807800192621
L15_4,20.9073766171914,5.87894014416906
L15_40,29.5740548614688,5.99852079293164
L15_41,21.6257948333237,-13.3068815917288
L15_42,26.2834619432364,13.4914991647772
L15_44,-2.45029479701847,2.18085759673309
L15_45,21.0212664741538,-12.1597799445283
L15_46,40.6445592374407,13.3711107066909
L15_47,33.9344490647662,-8.49922141762425
L15_48,22.956138874798,4.45930757184581
L15_49,19.1111947511971,1.781784645712
L15_5,29.1028271137691,-0.140581418196175
L15_50,31.6439285621461,5.67144958175805
L15_52,8.88493232508671,-16.3572882842916
L15_53,5.57851593516776,-10.1220086448768
L15_55,85.7365219223081,7.06183414871938
L15_56,-6.93704276538487,10.5107111119757
L15_57,31.5832967265523,-9.94648489688112
L15_58,50.379827830275,13.8129937004884
L15_59,25.8339060153191,-11.8734562413352
L15_6,71.7356652017109,1.76006701937041
L15_61,41.208344250735,5.16929101202751
L15_62,-3.7638151533946,-23.32530796326
L15_63,79.2426958041644,-23.3593247488673
L15_64,0.996566564362366,-43.9239212036394
L15_65,9.24723950823007,-14.5893081710429
L15_66,10.3390038669821,4.27012674910989
L15_68,12.7130557759588,2.86085628142203
L15_69,44.0974956645638,9.3964585618371
L15_70,10.5557800885348,-14.96981561083
L15_74,13.1506206283336,13.7778061751725
L15_75,-13.0176062566085,16.9655287345463
L15_76,-5.04360144864402,-8.49493933301535
L15_77,14.3754706719368,4.2479829763298
L15_78,14.7801669623873,4.85177861335899
L15_79,28.6822586865216,10.8285690364283
L15_80,49.2451972300419,8.49747627746184
L15_81,-4.20216782332896,-9.25825092889401
L15_82,6.39195926440406,-44.7005662505298
L15_83,18.452782679414,-2.2183834519762
L15_85,7.75665591445758,18.8444445556413
L15_87,19.8455479745514,-8.14282348693958
L15_88,4.57808736412996,8.46158651800347
L15_89,-1.81699159254075,-46.6963537012741
L15_9,9.76197880064328,-0.910201316798754
L15_90,19.0436096575381,5.11992568433005
L15_92,3.46647130573851,-21.6423126328087
L15_93,21.337523316887,16.8539247036866
L15_94,-12.957489937814,13.1032446994804
L15_96,66.1531258895904,7.66233167345357
L16_1,-16.9330937032502,1.17376173489066
L16_10,9.79344963129122,13.9467056837431
L16_11,15.2100131458853,-8.99351737150185
L16_12,5.34718936369632,-17.3020501358905
L16_13,-13.2480477653871,16.8923960145914
L16_14,44.3765698034609,4.49116033222304
L16_15,74.4059084667542,7.57164112275111
L16_16,39.4933670440502,15.597084460641
L16_17,-18.0750554502756,8.44819455505515
L16_18,-24.0768854176791,12.6666990907252
L16_19,-1.6706942700206,8.61955366434566
L16_2,-14.6153065123096,-9.10569814476349
L16_20,-23.7563624782692,21.9670970270747
L16_21,-9.38655124215612,10.3927620540221
L16_22,15.9548231487008,10.1339999501515
L16_23,8.1630953055029,1.3398423940091
L16_24,17.2875002716401,5.0562719547714
L16_25,-15.2007034255093,2.94053647133883
L16_26,-24.4595601717564,2.34941004756167
L16_27,-13.3113214163001,3.27596730685097
L16_28,-21.2340254129724,-19.0898323373404
L16_29,6.69662999871983,-10.8377005541343
L16_3,-11.0577994134165,-9.03722663752227
L16_30,-9.79128513005135,18.6752587372801
L16_32,33.8529683967512,-6.41034858180958
L16_33,-9.68595959772619,-16.2478051826422
L16_34,-23.5677145161217,8.22646770791772
L16_35,-8.04602628500994,-0.945938647258313
L16_36,-12.6375729538596,11.4817153659355
L16_37,-23.7980132690174,-2.12118824016317
L16_38,-9.49113393595817,10.5109058144744
L16_39,-18.4323239335883,-1.75496295193122
L16_4,-20.9527266154488,8.3130030191202
L16_40,56.3285072074864,-3.45079020545697
L16_41,-16.1604818333694,21.2206111456738
L16_43,-23.2546307692618,0.879210429935702
L16_44,-20.5491817771902,6.71014263359671
L16_45,-10.813437551836,12.5498260542304
L16_46,-14.5634602730979,9.55071409897835
L16_47,-11.068917227546,-12.2922008113348
L16_48,-1.22604628463398,2.6086867156681
L16_49,-16.2094884097693,8.17461393900747
L16_5,-21.8904210252558,8.17396200675924
L16_52,2.57924490630103,8.7157294036165
L16_53,-18.5700661820434,11.9446721936495
L16_54,80.670056869141,-0.935202639880291
L16_55,66.0591594050505,11.7080239382584
L16_56,-22.9864722548098,4.79157861771415
L16_57,-11.1576850859855,-16.4712348115412
L16_58,-17.7059313710327,7.6325209131669
L16_59,-20.251567210979,-50.4291560778659
L16_6,1.00109163302742,0.94643402071285
L16_60,-26.2274787856198,4.68726221993494
L16_61,-2.47158466447277,14.4071703957001
L16_62,-20.6300513376723,-13.9433117741151
L16_63,48.8977811923442,-8.0078721790317
L16_64,-24.9627986764008,9.01379315245395
L16_65,-18.5584599208408,5.75297774997014
L16_66,-19.5603280904129,-15.9102629920487
L16_67,-10.9984740538317,7.08872716925845
L16_68,-20.9007598908239,7.43822385793343
L16_69,10.3919339358757,6.05678867216032
L16_7,37.984903691336,5.6304034197557
L16_70,-20.6634277556222,3.83897259204255
L16_71,-16.8238111045559,-32.9170217100916
L16_72,-2.07634459025036,16.452833965808
L16_73,-22.4117675952818,6.71307400098552
L16_74,-20.3796581804178,-15.4841068850679
L16_75,-25.663340102561,6.55616513043744
L16_76,-24.9818820279484,12.1541679654617
L16_77,-18.1435046563418,8.68221078527537
L16_78,-22.372531819902,13.4053347477186
L16_79,-21.7387043490057,3.98032035458682
L16_80,14.1053919272833,1.90542602680056
L16_81,-20.8078995231113,-7.53891887012073
L16_82,-23.4028181768267,1.01423943734008
L16_84,-25.4458631022526,8.03381501536588
L16_85,-16.4954079691238,8.31755667308258
L16_86,90.9036430772046,9.55445120683245
L16_87,-4.73017724678344,4.86445019674009
L16_88,-1.44768206598725,-7.14160331048184
L16_89,-18.6664114903472,-14.6119606078832
L16_9,-20.1242124119929,-51.2264341933621
L16_90,-3.83528568613308,-11.574861626945
L16_91,-20.8973088849833,14.7070019004886
L16_92,-21.3494109084589,21.8448461013148
L16_93,14.6033711758245,10.751591435951
L16_94,-19.6187252957976,18.2674727617372
L16_95,81.0330101436892,15.1016923443727
L16_96,3.69658425619719,-8.73631078953806
